row,age,username,first_name,last_name,gender,city,state,zip,freq,services,netflix,amazon,Showtime,youtube,fuboTV,Crackle,Discovery+,CBS All Access,Rent or Buy,Apple TV+,hulu,Philo,FOX,PlutoTV,HBO MAX,Starz,Disney+,IMDb TV,FX,Tubi,NBC,Peacock
9504,74,doug_drayton,Doug,Drayton,Male,Highfalls,NC,27259,1-DAILY,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9505,49,taryn_harrell,Taryn,Harrell,Female,Ullin,IL,62992,1-DAILY,"{'youtube': 1, 'Discovery+': 1}",,,,1.0,,,1.0,,,,,,,,,,,,,,,
9506,22,chas_muir,Chas,Muir,Male,Edelstein,IL,61526,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9507,68,marlena_poirier,Marlena,Poirier,Female,Cocoa Beach,FL,32932,1-DAILY,"{'youtube': 1, 'PlutoTV': 1}",,,,1.0,,,,,,,,,,1.0,,,,,,,,
9508,19,karol_jacobson,Karol,Jacobson,Female,Lycoming,NY,13093,1-DAILY,"{'youtube': 1, 'netflix': 1, 'Apple TV+': 1}",1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
9509,33,chong_barker,Chong,Barker,Male,Butte Des Morts,WI,54927,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9510,38,elia_lemay,Elia,Lemay,Female,Crestview,FL,32536,3-FEWER_THREE_PER_MONTH,"{'FX': 1, 'youtube': 1}",,,,1.0,,,,,,,,,,,,,,,1.0,,,
9511,29,tara_lees,Tara,Lees,Female,Salt Lake City,UT,84112,1-DAILY,"{'Discovery+': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
9512,75,shawn_mcmillan,Shawn,Mcmillan,Male,Hope,NJ,07844,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'netflix': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
9513,55,eloisa_wiggins,Eloisa,Wiggins,Female,Kingstree,SC,29556,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9514,32,johnathon_rios,Johnathon,Rios,Male,Willow Wood,OH,45696,1-DAILY,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
9515,37,harvey_bagley,Harvey,Bagley,Male,Sioux Falls,SD,57192,1-DAILY,{'fuboTV': 1},,,,,1.0,,,,,,,,,,,,,,,,,
9516,47,beryl_stoddard,Beryl,Stoddard,Female,Memphis,TN,38161,3-FEWER_THREE_PER_MONTH,"{'Rent or Buy': 1, 'netflix': 1}",1.0,,,,,,,,1.0,,,,,,,,,,,,,
9517,51,rueben_wooden,Rueben,Wooden,Male,Cylinder,IA,50528,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9518,44,elisha_earley,Elisha,Earley,Female,Lafayette,NJ,07848,2-FEW_TIMES_WEEK,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
9519,20,helga_stauffer,Helga,Stauffer,Female,Lignum,VA,22726,1-DAILY,"{'HBO MAX': 1, 'Tubi': 1}",,,,,,,,,,,,,,,1.0,,,,,1.0,,
9520,30,allie_maxfield,Allie,Maxfield,Female,Waldo,OH,43356,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
9521,40,erin_hays,Erin,Hays,Female,Upper Sandusky,OH,43351,2-FEW_TIMES_WEEK,"{'youtube': 1, 'HBO MAX': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
9522,79,alden_ali,Alden,Ali,Male,Otis,MA,01253,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9523,77,kirsten_najera,Kirsten,Najera,Female,Temple Hills,MD,20748,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9524,35,benjamin_reichert,Benjamin,Reichert,Male,Bevier,MO,63532,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9525,37,helena_hansen,Helena,Hansen,Female,Weyanoke,LA,70787,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9526,22,paris_mays,Paris,Mays,Male,Martinsville,OH,45146,2-FEW_TIMES_WEEK,"{'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
9527,72,leann_bateman,Leann,Bateman,Female,Glen Saint Mary,FL,32040,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9528,25,dale_lockhart,Dale,Lockhart,Female,Winfield,PA,17889,1-DAILY,"{'Apple TV+': 1, 'netflix': 1, 'amazon': 1}",1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
9529,65,rayford_null,Rayford,Null,Male,Fredonia,KS,66736,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9530,45,jeanie_brownell,Jeanie,Brownell,Female,Fort Wayne,IN,46867,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
9531,49,allan_lai,Allan,Lai,Male,Tampa,FL,33689,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9532,36,quinn_hurt,Quinn,Hurt,Male,Hensonville,NY,12439,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
9533,28,karina_coons,Karina,Coons,Female,Summitville,TN,37382,1-DAILY,"{'netflix': 1, 'Apple TV+': 1, 'youtube': 1}",1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
9537,51,donnell_herring,Donnell,Herring,Male,Lake Worth,FL,33462,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9538,70,hayley_barrow,Hayley,Barrow,Female,Lakeland,MI,48143,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9539,72,myles_rider,Myles,Rider,Male,Hingham,MA,02044,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9540,55,willie_gibbons,Willie,Gibbons,Male,Peabody,MA,01961,2-FEW_TIMES_WEEK,"{'hulu': 1, 'Starz': 1}",,,,,,,,,,,1.0,,,,,1.0,,,,,,
9541,57,leanna_hamel,Leanna,Hamel,Female,Washington,DC,20080,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'youtube': 1}",,,,1.0,1.0,,,,,,,,,,,,,,,,,
9543,44,frances_barth,Frances,Barth,Male,Rockford,OH,45882,1-DAILY,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
9544,60,alva_wampler,Alva,Wampler,Male,West Kill,NY,12492,2-FEW_TIMES_WEEK,"{'hulu': 1, 'NBC': 1}",,,,,,,,,,,1.0,,,,,,,,,,1.0,
9545,55,karen_kerns,Karen,Kerns,Female,Bossier City,LA,71172,1-DAILY,"{'youtube': 1, 'PlutoTV': 1}",,,,1.0,,,,,,,,,,1.0,,,,,,,,
9546,46,eddie_orellana,Eddie,Orellana,Female,Sacramento,CA,94208,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9547,44,shayne_irby,Shayne,Irby,Male,Penitas,TX,78576,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9548,76,zelma_conroy,Zelma,Conroy,Female,Raisin,CA,93652,3-FEWER_THREE_PER_MONTH,{'NBC': 1},,,,,,,,,,,,,,,,,,,,,1.0,
9549,42,debora_blank,Debora,Blank,Female,Kingston,MO,64650,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9550,43,chantel_brandon,Chantel,Brandon,Female,Clarence,NY,14031,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'youtube': 1}",,,,1.0,,,1.0,,,,,,,,,,,,,,,
9551,66,chastity_carrion,Chastity,Carrion,Female,Ardmore,OK,73402,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,,,1.0,,,,,
9552,39,lou_ault,Lou,Ault,Male,Lovelaceville,KY,42060,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9553,61,heriberto_shin,Heriberto,Shin,Male,Granada Hills,CA,91394,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9554,19,vada_hall,Vada,Hall,Female,Erie,PA,16505,1-DAILY,"{'youtube': 1, 'Discovery+': 1, 'CBS All Access': 1}",,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
9555,38,gabriel_kopp,Gabriel,Kopp,Male,West Baden Springs,IN,47469,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
9556,68,jena_roberge,Jena,Roberge,Female,Dry Branch,GA,31020,3-FEWER_THREE_PER_MONTH,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
9557,57,chrystal_moye,Chrystal,Moye,Female,Kernersville,NC,27284,1-DAILY,{'Showtime': 1},,,1.0,,,,,,,,,,,,,,,,,,,
9558,71,evangelina_binder,Evangelina,Binder,Female,Norridgewock,ME,04957,1-DAILY,{'PlutoTV': 1},,,,,,,,,,,,,,1.0,,,,,,,,
9559,60,hans_gilliland,Hans,Gilliland,Male,Garden Grove,CA,92842,3-FEWER_THREE_PER_MONTH,"{'Peacock': 1, 'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0
9560,35,prince_yarbrough,Prince,Yarbrough,Male,Flag Pond,TN,37657,2-FEW_TIMES_WEEK,"{'NBC': 1, 'netflix': 1}",1.0,,,,,,,,,,,,,,,,,,,,1.0,
9561,31,abbie_larry,Abbie,Larry,Female,Tishomingo,MS,38873,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
9562,34,darlene_martel,Darlene,Martel,Female,Virginia Beach,VA,23462,2-FEW_TIMES_WEEK,"{'NBC': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,,,,,,,1.0,
9563,44,demarcus_guyton,Demarcus,Guyton,Male,Walker Springs,AL,36586,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'PlutoTV': 1, 'Apple TV+': 1}",1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,
9564,38,gerardo_shaver,Gerardo,Shaver,Male,West Chester,PA,19381,1-DAILY,"{'netflix': 1, 'Crackle': 1}",1.0,,,,,1.0,,,,,,,,,,,,,,,,
9565,30,danita_sabo,Danita,Sabo,Female,Gallion,AL,36742,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
9566,23,josue_cummings,Josue,Cummings,Male,Clarksburg,PA,15725,1-DAILY,"{'youtube': 1, 'hulu': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
9569,54,tamra_briley,Tamra,Briley,Female,Elgin,OH,45838,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9570,61,barney_rhyne,Barney,Rhyne,Male,Atwood,OK,74827,1-DAILY,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
9571,23,saul_harding,Saul,Harding,Male,Fargo,ND,58102,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9572,74,guadalupe_faust,Guadalupe,Faust,Male,Mannsville,OK,73447,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9573,36,johnie_schroeder,Johnie,Schroeder,Male,Mackville,KY,40040,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9574,73,pearl_luciano,Pearl,Luciano,Female,Joaquin,TX,75954,3-FEWER_THREE_PER_MONTH,"{'Showtime': 1, 'youtube': 1}",,,1.0,1.0,,,,,,,,,,,,,,,,,,
9575,22,darcy_lachance,Darcy,Lachance,Female,Jetmore,KS,67854,2-FEW_TIMES_WEEK,"{'youtube': 1, 'hulu': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
9576,18,trinidad_ricks,Trinidad,Ricks,Female,Tustin,CA,92780,1-DAILY,"{'hulu': 1, 'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
9577,43,kathryn_dowell,Kathryn,Dowell,Female,Spokane,WA,99218,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
9578,21,hai_stinnett,Hai,Stinnett,Male,New York,NY,10060,2-FEW_TIMES_WEEK,"{'netflix': 1, 'CBS All Access': 1, 'HBO MAX': 1}",1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,
9579,63,antonia_brice,Antonia,Brice,Female,Silver Spring,MD,20907,3-FEWER_THREE_PER_MONTH,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
9581,22,jacquelyn_overstreet,Jacquelyn,Overstreet,Female,Wheatland,WY,82201,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9582,18,erick_jose,Erick,Jose,Male,Westbrookville,NY,12785,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9583,61,bruce_spears,Bruce,Spears,Male,Springport,MI,49284,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9584,74,russel_otto,Russel,Otto,Male,Metcalf,IL,61940,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
9585,57,mina_dickens,Mina,Dickens,Female,Summerfield,TX,79085,2-FEW_TIMES_WEEK,"{'amazon': 1, 'fuboTV': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
9586,42,ivonne_vail,Ivonne,Vail,Female,Edmonds,WA,98026,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9589,47,joseph_levy,Joseph,Levy,Male,Timber,OR,97144,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9590,58,jc_higgs,Jc,Higgs,Male,Mound City,SD,57646,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
9591,34,violet_mccoy,Violet,Mccoy,Female,Greenwich,NY,12834,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1, 'Showtime': 1}",1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
9592,56,darnell_prentice,Darnell,Prentice,Male,Black Canyon City,AZ,85324,2-FEW_TIMES_WEEK,{'Rent or Buy': 1},,,,,,,,,1.0,,,,,,,,,,,,,
9594,19,billie_balderas,Billie,Balderas,Female,Palmdale,CA,93590,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'amazon': 1}",,1.0,,,,,,,,,,,,,1.0,,,,,,,
9595,20,cordelia_everett,Cordelia,Everett,Female,Havana,FL,32333,1-DAILY,"{'amazon': 1, 'Crackle': 1}",,1.0,,,,1.0,,,,,,,,,,,,,,,,
9596,62,toby_ponder,Toby,Ponder,Male,Rochester,NY,14683,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9597,30,blair_urbina,Blair,Urbina,Female,Washington,DC,20549,1-DAILY,"{'netflix': 1, 'Crackle': 1}",1.0,,,,,1.0,,,,,,,,,,,,,,,,
9599,30,stephen_harp,Stephen,Harp,Male,Leasburg,MO,65535,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'amazon': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
9600,63,maria_tyler,Maria,Tyler,Male,Darlington,IN,47940,1-DAILY,"{'Tubi': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,,,,,,1.0,,
9601,53,angelica_gatewood,Angelica,Gatewood,Female,Nimrod,MN,56478,3-FEWER_THREE_PER_MONTH,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
9602,79,concetta_wallis,Concetta,Wallis,Female,Pine City,NY,14871,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9603,47,rosalba_nolen,Rosalba,Nolen,Female,Lawrence,KS,66047,3-FEWER_THREE_PER_MONTH,"{'NBC': 1, 'youtube': 1}",,,,1.0,,,,,,,,,,,,,,,,,1.0,
9604,60,penny_pittman,Penny,Pittman,Female,Liberty,SC,29657,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9605,57,carole_crouse,Carole,Crouse,Female,Naples,TX,75568,1-DAILY,"{'netflix': 1, 'hulu': 1, 'amazon': 1}",1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
9606,40,brandy_neil,Brandy,Neil,Female,Lakeside,CT,06758,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9607,48,mohammed_rosser,Mohammed,Rosser,Male,Haines,AK,99827,2-FEW_TIMES_WEEK,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
9609,40,shawn_metcalf,Shawn,Metcalf,Female,Sioux Falls,SD,57108,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9610,40,clement_freund,Clement,Freund,Male,Bonne Terre,MO,63628,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9611,29,theodore_ferraro,Theodore,Ferraro,Male,Clemson,SC,29634,2-FEW_TIMES_WEEK,"{'hulu': 1, 'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
9612,23,cristina_spring,Cristina,Spring,Female,Louisville,KY,40297,3-FEWER_THREE_PER_MONTH,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
9613,39,andres_graves,Andres,Graves,Male,Delaware Water Gap,PA,18327,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
9614,55,thanh_braxton,Thanh,Braxton,Male,Randolph,ME,04346,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9615,41,emery_levesque,Emery,Levesque,Male,Rochester,MN,55902,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9616,37,rosemary_gresham,Rosemary,Gresham,Female,Kailua Kona,HI,96745,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9617,31,cortney_gerald,Cortney,Gerald,Female,Little Chute,WI,54140,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
9618,49,leonard_akin,Leonard,Akin,Male,Bethel Park,PA,15102,2-FEW_TIMES_WEEK,{'Tubi': 1},,,,,,,,,,,,,,,,,,,,1.0,,
9619,50,suzanna_underwood,Suzanna,Underwood,Female,Salt Lake City,UT,84157,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9620,34,rolando_seward,Rolando,Seward,Male,Charleston,WV,25361,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9621,61,marta_boyle,Marta,Boyle,Female,Hamilton,OH,45020,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Apple TV+': 1, 'youtube': 1}",1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
9622,75,cory_beale,Cory,Beale,Male,Plummers Landing,KY,41081,1-DAILY,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
9623,20,willie_downey,Willie,Downey,Female,Hydetown,PA,16328,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9624,71,dominique_weed,Dominique,Weed,Male,Mayfield,KY,42066,1-DAILY,"{'youtube': 1, 'FX': 1}",,,,1.0,,,,,,,,,,,,,,,1.0,,,
9625,44,joni_rhyne,Joni,Rhyne,Female,Renton,WA,98058,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9626,77,merle_amaya,Merle,Amaya,Female,Chatsworth,CA,91312,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
9627,52,gay_bowers,Gay,Bowers,Female,Lower Lake,CA,95457,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9628,41,leonardo_faulkner,Leonardo,Faulkner,Male,Laconia,TN,38045,2-FEW_TIMES_WEEK,"{'netflix': 1, 'amazon': 1, 'youtube': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
9629,22,donnie_nevarez,Donnie,Nevarez,Male,Eastman,WI,54626,1-DAILY,"{'Discovery+': 1, 'youtube': 1, 'Peacock': 1}",,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0
9630,20,theda_becker,Theda,Becker,Female,Cane Valley,KY,42720,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'youtube': 1}",,,,1.0,,,,,,,,,,,,,1.0,,,,,
9631,21,trinidad_rust,Trinidad,Rust,Female,West Point,VA,23181,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9632,74,waylon_waddell,Waylon,Waddell,Male,Arlington,VA,22212,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
9633,20,lacey_akers,Lacey,Akers,Female,Haynesville,LA,71038,1-DAILY,"{'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
9634,31,cristal_rash,Cristal,Rash,Female,Essie,KY,40827,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'youtube': 1}",,,,1.0,,,,1.0,,,,,,,,,,,,,,
9635,38,ahmed_earley,Ahmed,Earley,Male,Pine Plains,NY,12567,1-DAILY,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9636,43,nadia_doyle,Nadia,Doyle,Female,Salt Lake City,UT,84128,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9637,36,jesica_sowell,Jesica,Sowell,Female,Bryants Store,KY,40921,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
9638,43,ian_tracey,Ian,Tracey,Male,Hathaway Pines,CA,95233,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'PlutoTV': 1}",,,,1.0,,,,,,,,,,1.0,,,,,,,,
9639,76,allen_knoll,Allen,Knoll,Male,Hawthorne,NV,89415,2-FEW_TIMES_WEEK,{'CBS All Access': 1},,,,,,,,1.0,,,,,,,,,,,,,,
9640,19,mellissa_judkins,Mellissa,Judkins,Female,Morrow,LA,71356,1-DAILY,"{'netflix': 1, 'youtube': 1, 'hulu': 1, 'Disney+': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
9641,18,douglas_macpherson,Douglas,Macpherson,Male,Wa Keeney,KS,67672,1-DAILY,"{'Tubi': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,,,,,,1.0,,
9642,73,norbert_blodgett,Norbert,Blodgett,Male,Garden City,NY,11536,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
9643,52,hobert_mares,Hobert,Mares,Male,West Frankfort,IL,62896,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'youtube': 1, 'netflix': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
9644,45,kerry_sutter,Kerry,Sutter,Female,Orlando,FL,32856,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
9645,20,deanna_harris,Deanna,Harris,Female,Cumberland,NC,28331,2-FEW_TIMES_WEEK,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
9646,58,simon_downes,Simon,Downes,Male,Sun City,FL,33586,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'amazon': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
9647,62,zoila_sturgill,Zoila,Sturgill,Female,Elton,PA,15934,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9648,52,lakisha_bedard,Lakisha,Bedard,Female,Opp,AL,36467,1-DAILY,"{'netflix': 1, 'Showtime': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
9649,77,charla_shockley,Charla,Shockley,Female,Lyndhurst,NJ,07071,3-FEWER_THREE_PER_MONTH,{'Starz': 1},,,,,,,,,,,,,,,,1.0,,,,,,
9650,77,elliot_manson,Elliot,Manson,Male,Estell Manor,NJ,08319,2-FEW_TIMES_WEEK,{'PlutoTV': 1},,,,,,,,,,,,,,1.0,,,,,,,,
9651,45,rey_helton,Rey,Helton,Male,Kyle,SD,57752,3-FEWER_THREE_PER_MONTH,"{'Philo': 1, 'HBO MAX': 1}",,,,,,,,,,,,1.0,,,1.0,,,,,,,
9652,57,kristin_barrett,Kristin,Barrett,Female,Tunnel Hill,GA,30755,2-FEW_TIMES_WEEK,"{'amazon': 1, 'hulu': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
9653,53,hank_pollock,Hank,Pollock,Male,Salt Lake City,UT,84113,1-DAILY,"{'netflix': 1, 'Showtime': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
9655,23,cedric_le,Cedric,Le,Male,Hereford,OR,97837,3-FEWER_THREE_PER_MONTH,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
9656,57,mariano_coy,Mariano,Coy,Male,Horse Branch,KY,42349,3-FEWER_THREE_PER_MONTH,{'Tubi': 1},,,,,,,,,,,,,,,,,,,,1.0,,
9657,72,carrol_castillo,Carrol,Castillo,Male,Antlers,OK,74523,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
9658,20,rich_stubblefield,Rich,Stubblefield,Male,Buskirk,NY,12028,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1, 'IMDb TV': 1}",1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
9659,24,gil_marrero,Gil,Marrero,Male,Belews Creek,NC,27009,1-DAILY,"{'hulu': 1, 'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
